Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
98,1323153,Saudi Arabia Professional League,2021/2022,2021-11-27 13:40:00,13,Al Ittihad,Al Ta'ee,1,0,1,['27'],[],1.41,4.09,6.06,1.7,2.0,1.96,1.75
99,1323148,Saudi Arabia Professional League,2021/2022,2021-11-28 09:30:00,13,Abha,Al Hilal,1,1,2,['43'],['18'],4.35,4.2,1.54,1.34,2.99,1.51,2.45
100,1323094,Saudi Arabia Professional League,2021/2022,2021-12-10 09:25:00,4,Al Ta'ee,Al Nassr,2,1,3,"['52', '90+2']",['45+3'],4.65,3.6,1.62,1.7,2.03,1.72,2.0
101,1323093,Saudi Arabia Professional League,2021/2022,2021-12-10 11:40:00,4,Al Hilal,Al Feiha,0,0,0,[],[],1.25,4.8,11.0,1.7,2.05,1.9,1.8
102,1323113,Saudi Arabia Professional League,2021/2022,2021-12-16 09:15:00,8,Al Hilal,Al Nassr,0,2,2,[],"['39', '90']",1.91,3.4,4.0,1.87,1.91,1.79,1.98
103,1323154,Saudi Arabia Professional League,2021/2022,2021-12-25 09:40:00,14,Dhamk,Al Batin,1,1,2,['15'],['88'],1.8,3.19,3.71,1.88,1.73,1.83,1.87
104,1323158,Saudi Arabia Professional League,2021/2022,2021-12-25 11:50:00,14,Al Hilal,Al Fateh,2,3,5,"['12', '75']","['16', '71', '87']",1.55,3.9,4.6,1.62,2.15,1.78,1.93
105,1323159,Saudi Arabia Professional League,2021/2022,2021-12-25 11:55:00,14,Al Feiha,Abha,0,0,0,[],[],1.91,3.05,3.65,2.15,1.62,1.95,1.75
106,1323155,Saudi Arabia Professional League,2021/2022,2021-12-26 09:30:00,14,Al Ta'ee,Al Faisaly,3,1,4,"['65', '72', '90+6']",['9'],2.78,3.1,2.4,2.28,1.58,1.95,1.81
107,1323161,Saudi Arabia Professional League,2021/2022,2021-12-26 11:50:00,14,Al Nassr,Al Hazm,2,1,3,"['14', '52']",['57'],1.6,3.4,5.25,2.15,1.61,2.2,1.64
108,1323157,Saudi Arabia Professional League,2021/2022,2021-12-26 13:45:00,14,Al Ittihad,Al Ittifaq,3,2,5,"['71', '82', '85']","['29', '41']",1.67,3.5,4.5,1.8,1.91,1.91,1.85
109,1323160,Saudi Arabia Professional League,2021/2022,2021-12-27 09:20:00,14,Al Raed,Al Ahli,1,0,1,['17'],[],2.4,3.3,2.56,1.77,1.94,1.67,2.15
110,1323156,Saudi Arabia Professional League,2021/2022,2021-12-27 11:50:00,14,Al Shabab,Al Taawon,3,1,4,"['24', '36', '82']",['33'],1.73,3.8,4.33,1.65,2.1,1.73,2.06
111,1323166,Saudi Arabia Professional League,2021/2022,2021-12-31 09:10:00,15,Al Batin,Al Ittihad,2,3,5,"['5', '83']","['8', '72', '90+3']",3.7,3.3,1.83,1.73,2.05,1.73,2.06
112,1323162,Saudi Arabia Professional League,2021/2022,2021-12-31 09:30:00,15,Al Hazm,Al Ta'ee,0,1,1,[],['90+5'],2.15,3.2,2.9,1.9,1.85,1.73,1.98
113,1323165,Saudi Arabia Professional League,2021/2022,2021-12-31 11:35:00,15,Al Ittifaq,Al Feiha,1,1,2,['84'],['33'],1.75,3.4,3.8,1.87,1.73,1.8,1.96
114,1323164,Saudi Arabia Professional League,2021/2022,2021-12-31 12:05:00,15,Al Faisaly,Al Hilal,2,3,5,"['6', '48']","['55', '59', '79']",3.8,3.6,1.7,1.65,2.16,1.73,2.06
115,1323169,Saudi Arabia Professional League,2021/2022,2022-01-01 09:25:00,15,Al Taawon,Dhamk,3,0,3,"['18', '65', '82']",[],2.15,3.75,2.63,1.8,2.0,1.67,2.15
116,1323168,Saudi Arabia Professional League,2021/2022,2022-01-01 09:45:00,15,Abha,Al Raed,1,0,1,['62'],[],2.49,3.38,2.37,1.65,2.1,1.6,2.27
117,1323163,Saudi Arabia Professional League,2021/2022,2022-01-01 11:40:00,15,Al Fateh,Al Nassr,0,1,1,[],['75'],34.0,8.0,1.04,1.57,2.25,1.49,2.44
118,1323167,Saudi Arabia Professional League,2021/2022,2022-01-01 13:50:00,15,Al Ahli,Al Shabab,3,4,7,"['39', '44', '52']","['16', '18', '71', '73']",2.65,3.4,2.25,1.67,2.1,1.6,2.27
119,1459905,Saudi Arabia Professional League,2021/2022,2022-01-07 09:20:00,16,Al Batin,Al Ittifaq,0,0,0,[],[],2.48,3.15,2.65,1.81,1.95,1.75,1.98
120,1459906,Saudi Arabia Professional League,2021/2022,2022-01-07 12:05:00,16,Al Taawon,Al Hazm,2,1,3,"['29', '84']",['27'],1.78,3.25,4.1,1.89,1.91,1.75,1.95
121,1459907,Saudi Arabia Professional League,2021/2022,2022-01-07 13:55:00,16,Al Ittihad,Al Feiha,2,0,2,"['34', '67']",[],1.87,3.25,3.7,1.79,1.97,1.8,1.91
122,1459908,Saudi Arabia Professional League,2021/2022,2022-01-08 09:50:00,16,Dhamk,Al Nassr,0,2,2,[],"['19', '51']",3.0,3.25,2.1,1.9,1.9,1.73,2.0
123,1459909,Saudi Arabia Professional League,2021/2022,2022-01-08 11:45:00,16,Al Fateh,Al Raed,2,3,5,"['48', '90+6']","['35', '77', '88']",2.25,3.25,2.79,1.85,1.85,1.73,2.05
124,1459910,Saudi Arabia Professional League,2021/2022,2022-01-08 12:00:00,16,Al Shabab,Abha,1,1,2,['58'],['8'],1.32,4.55,7.54,1.68,2.06,2.0,1.73
125,1459911,Saudi Arabia Professional League,2021/2022,2022-01-11 09:40:00,16,Al Ta'ee,Al Hilal,0,4,4,[],"['2', '18', '54', '71']",6.7,4.55,1.33,1.72,2.15,2.05,1.74
126,1459912,Saudi Arabia Professional League,2021/2022,2022-01-11 12:05:00,16,Al Faisaly,Al Ahli,2,2,4,"['10', '55']","['45+4', '81']",2.42,3.23,2.58,1.6,1.72,1.55,2.35
127,1459913,Saudi Arabia Professional League,2021/2022,2022-01-13 09:30:00,17,Al Feiha,Al Fateh,0,0,0,[],[],2.1,3.3,3.15,1.86,1.86,1.63,2.14
128,1459914,Saudi Arabia Professional League,2021/2022,2022-01-14 09:35:00,17,Al Raed,Al Ittihad,1,2,3,['90+2'],"['21', '85']",3.2,3.55,1.99,1.7,2.05,1.66,2.1
129,1459915,Saudi Arabia Professional League,2021/2022,2022-01-14 09:50:00,17,Abha,Al Batin,1,0,1,['90+5'],[],2.21,3.35,2.86,2.0,1.88,1.65,2.1
